# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=890819740
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./testtraces_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-4082.66,0.990264,0.390622,3,11,0,4083.63,0.899389,0.898165
-4082.49,0.984906,0.390622,4,15,0,4085.01,0.905553,0.898689
-4082.49,0.885708,0.390622,1,3,0,4082.95,0.905553,0.898689
-4082.94,0.864259,0.390622,1,3,0,4083.29,0.901028,0.897155
-4082.94,0.877491,0.390622,1,1,0,4083.44,0.901028,0.897155
-4082.79,0.968693,0.390622,2,7,0,4083.61,0.89603,0.902777
-4082.64,0.999874,0.390622,4,15,0,4082.92,0.903431,0.897305
-4082.49,0.998852,0.390622,2,7,0,4082.85,0.899469,0.901197
-4082.54,0.994359,0.390622,2,7,0,4082.63,0.89774,0.898954
-4082.66,0.966565,0.390622,4,15,0,4083.11,0.901741,0.897594
-4084.21,0.844792,0.390622,2,3,0,4084.27,0.911857,0.899648
-4082.52,0.997586,0.390622,3,9,0,4084.27,0.892549,0.902288
-4082.52,0.98211,0.390622,1,3,0,4082.62,0.894923,0.902244
-4083,0.820688,0.390622,2,3,0,4083.74,0.898479,0.902572
-4085.69,0.812199,0.390622,3,7,0,4087.49,0.882144,0.908755
-4083.37,0.915067,0.390622,3,7,0,4086.12,0.884336,0.904754
-4084.05,0.996511,0.390622,4,15,0,4084.1,0.918946,0.894154
-4083.42,0.949335,0.390622,2,3,0,4084.48,0.914114,0.89484
-4084.11,0.841284,0.390622,2,3,0,4084.37,0.918196,0.896153
-4085.66,0.695196,0.390622,1,1,0,4085.67,0.920736,0.897392
-4084.21,0.984579,0.390622,1,3,0,4086.6,0.919498,0.893624
-4084.32,0.998093,0.390622,3,7,0,4084.34,0.919375,0.893148
-4083.88,0.976495,0.390622,3,7,0,4085.04,0.91777,0.895621
-4083.64,0.885955,0.390622,4,15,0,4085.23,0.914842,0.897189
-4082.71,0.932145,0.390622,3,9,0,4084.5,0.896511,0.902502
-4083.04,0.786878,0.390622,2,3,0,4084.3,0.898378,0.90266
-4082.85,0.990225,0.390622,2,5,0,4083.5,0.898191,0.898093
-4085.52,0.749665,0.390622,3,9,0,4087.99,0.902453,0.893903
-4083.32,0.91734,0.390622,2,3,0,4086.56,0.913373,0.89507
-4082.98,0.986149,0.390622,4,15,0,4084.21,0.887249,0.902707
-4083.4,0.986425,0.390622,2,3,0,4083.48,0.889711,0.904963
-4084.49,0.759771,0.390622,3,7,0,4087.41,0.895549,0.896729
-4083.48,1,0.390622,2,3,0,4084.33,0.90415,0.901584
-4083.51,1,0.390622,2,3,0,4083.75,0.891658,0.899201
-4082.63,0.999161,0.390622,2,7,0,4084.14,0.907198,0.898455
-4084.04,0.637967,0.390622,2,3,0,4085.11,0.904134,0.894918
-4082.64,0.920764,0.390622,2,3,0,4084.61,0.906089,0.897006
-4083.02,0.900739,0.390622,3,7,0,4083.68,0.910761,0.89789
-4083.37,0.935746,0.390622,4,15,0,4084.47,0.884219,0.903483
-4082.93,0.971966,0.390622,3,7,0,4083.72,0.90891,0.898669
-4084.2,0.883478,0.390622,2,5,0,4085.8,0.919769,0.89496
-4083.69,0.995904,0.390622,3,7,0,4084.3,0.916796,0.894762
-4083.36,0.988219,0.390622,2,3,0,4083.77,0.912306,0.894828
-4083.42,0.867768,0.390622,1,3,0,4084.37,0.913337,0.897513
-4082.89,0.948314,0.390622,4,15,0,4084.56,0.910046,0.896246
-4083.09,0.919515,0.390622,3,11,0,4083.61,0.886106,0.903306
-4084.8,0.888217,0.390622,3,11,0,4085.16,0.919897,0.89212
-4083.45,0.9138,0.390622,3,7,0,4086.05,0.905232,0.901174
-4082.86,0.995414,0.390622,2,7,0,4083.81,0.906806,0.899493
-4085.78,0.705629,0.390622,2,3,0,4086.07,0.913851,0.900499
-4087.54,0.641697,0.390622,1,1,0,4088.04,0.914985,0.901431
-4082.38,0.965879,0.390622,2,3,0,4087.65,0.903701,0.89857
-4082.39,0.999421,0.390622,2,3,0,4082.39,0.904032,0.89862
-4082.35,0.994573,0.390622,3,7,0,4082.45,0.898185,0.899529
-4082.49,0.994667,0.390622,2,5,0,4082.69,0.895692,0.90202
-4082.9,0.991894,0.390622,2,3,0,4082.97,0.887804,0.902796
-4084.97,0.744778,0.390622,2,3,0,4085.12,0.879842,0.902521
-4082.6,0.954095,0.390622,2,3,0,4085.2,0.89486,0.902513
-4082.43,0.994721,0.390622,3,11,0,4082.82,0.904743,0.898577
-4086.02,0.56029,0.390622,2,3,0,4087.32,0.915973,0.899875
-4083.74,0.987896,0.390622,2,7,0,4085.68,0.898256,0.896741
-4082.54,1,0.390622,2,3,0,4083.5,0.904059,0.899742
-4082.4,0.960862,0.390622,2,7,0,4083.23,0.895361,0.901656
-4082.51,0.948746,0.390622,2,3,0,4082.72,0.897646,0.901704
-4083.49,0.90216,0.390622,2,7,0,4084.48,0.894928,0.904159
-4085.03,0.886595,0.390622,2,3,0,4085.11,0.896704,0.905335
-4082.59,0.915576,0.390622,2,3,0,4085.57,0.891855,0.902641
-4082.48,0.733711,0.390622,2,3,0,4084.23,0.894735,0.900247
-4083.8,0.848396,0.390622,2,5,0,4084.12,0.895535,0.904401
-4082.43,1,0.390622,3,11,0,4084.05,0.895068,0.901861
-4082.76,0.856609,0.390622,2,7,0,4083.86,0.906029,0.896641
-4082.76,0.697741,0.390622,1,3,0,4084.45,0.906029,0.896641
-4082.57,0.992579,0.390622,2,7,0,4083.56,0.893752,0.902549
-4082.57,0.667128,0.390622,1,3,0,4084.02,0.893752,0.902549
-4083.72,0.969873,0.390622,2,5,0,4084.24,0.882687,0.905686
-4082.84,0.97082,0.390622,2,7,0,4084.02,0.88826,0.902841
-4082.44,0.998163,0.390622,4,15,0,4083.13,0.898473,0.899056
-4082.45,0.950273,0.390622,2,7,0,4082.77,0.901058,0.900557
-4082.93,0.996224,0.390622,2,7,0,4083.12,0.887557,0.902781
-4083.25,0.995968,0.390622,3,11,0,4083.67,0.912415,0.895148
-4082.36,0.998656,0.390622,3,11,0,4083.36,0.903212,0.89907
-4082.44,0.995342,0.390622,3,11,0,4082.57,0.894733,0.901906
-4082.57,0.992897,0.390622,3,11,0,4082.8,0.905029,0.897353
-4082.65,0.834329,0.390622,2,3,0,4083.7,0.907219,0.898564
-4082.61,0.999351,0.390622,1,3,0,4082.86,0.907489,0.897314
-4084.01,0.77911,0.390622,2,3,0,4084.34,0.908762,0.894067
-4082.71,0.965738,0.390622,4,15,0,4085.2,0.907725,0.898517
-4083.23,0.986086,0.390622,3,11,0,4083.37,0.892093,0.904335
-4082.83,0.981352,0.390622,4,15,0,4083.55,0.9099,0.896568
-4084.13,0.867502,0.390622,3,11,0,4084.19,0.895823,0.904701
-4085.46,0.982025,0.390622,4,15,0,4085.5,0.876211,0.903913
-4084.55,0.833951,0.390622,2,3,0,4086.83,0.888367,0.906693
-4086.14,0.871029,0.390622,2,3,0,4086.3,0.891879,0.907367
-4084.21,1,0.390622,1,1,0,4085.63,0.887026,0.906498
-4084.21,0.684662,0.390622,1,3,0,4085.84,0.887026,0.906498
-4083.99,1,0.390622,2,3,0,4084.3,0.887391,0.906162
-4083.67,0.968486,0.390622,3,11,0,4084.55,0.914524,0.897452
-4084.99,0.720174,0.390622,1,1,0,4085.02,0.916559,0.898569
-4083.5,1,0.390622,1,1,0,4084.65,0.913418,0.897691
-4083.2,0.970363,0.390622,4,15,0,4084.18,0.907064,0.895527
-4083.2,0.773112,0.390622,1,3,0,4085.1,0.907064,0.895527
-4082.5,0.936511,0.390622,3,7,0,4083.67,0.893134,0.902244
-4083.48,0.948296,0.390622,3,7,0,4083.57,0.889155,0.905173
-4083.08,0.997989,0.390622,3,9,0,4084.02,0.912494,0.896461
-4082.77,0.983917,0.390622,2,3,0,4083.25,0.907668,0.896524
-4084.22,0.927129,0.390622,4,15,0,4085.42,0.920057,0.89442
-4084.83,1,0.390622,2,3,0,4084.89,0.921925,0.892385
-4082.77,0.466777,0.390622,2,5,0,4089.67,0.909499,0.897347
-4082.5,0.924095,0.390622,2,3,0,4083.27,0.90493,0.897644
-4083.13,0.952611,0.390622,2,7,0,4084.32,0.886125,0.904223
-4082.78,0.985508,0.390622,2,3,0,4083.23,0.888916,0.902975
-4082.66,0.876331,0.390622,3,7,0,4083.49,0.894455,0.899761
-4085.32,0.812842,0.390622,3,7,0,4085.68,0.914037,0.891809
-4086.34,0.918662,0.390622,4,15,0,4086.58,0.91221,0.891181
-4084.44,1,0.390622,2,3,0,4086.92,0.920734,0.89326
-4085.79,0.980667,0.390622,3,7,0,4086.36,0.926765,0.891415
-4086.43,0.843372,0.390622,2,3,0,4086.78,0.923708,0.889847
-4084.19,0.994541,0.390622,3,11,0,4087.38,0.879151,0.905052
-4083.31,0.839516,0.390622,2,3,0,4085.29,0.885787,0.904933
-4083.52,0.937759,0.390622,2,3,0,4083.61,0.882908,0.904261
-4083.31,0.885695,0.390622,3,9,0,4084.71,0.904374,0.895812
-4083.88,0.842758,0.390622,1,1,0,4084.02,0.902303,0.895517
-4083.61,0.998821,0.390622,2,5,0,4084.58,0.907439,0.894812
-4083.23,0.998135,0.390622,2,3,0,4083.79,0.91366,0.895866
-4083.26,0.952635,0.390622,3,7,0,4083.6,0.913545,0.896748
-4082.66,0.935507,0.390622,3,11,0,4083.88,0.899106,0.898233
-4082.7,0.993924,0.390622,2,7,0,4083.23,0.897317,0.902292
-4083.37,0.984176,0.390622,2,7,0,4084.11,0.907682,0.895156
-4083.44,0.980808,0.390622,1,1,0,4083.56,0.90746,0.895074
-4082.72,0.777254,0.390622,2,7,0,4085.92,0.894318,0.902945
-4082.66,0.942842,0.390622,2,3,0,4083.14,0.894481,0.899747
-4082.4,0.917388,0.390622,2,3,0,4083.24,0.896559,0.899889
-4082.31,0.867837,0.390622,2,3,0,4083.19,0.898039,0.900694
-4083.27,0.81693,0.390622,2,7,0,4084.8,0.912246,0.897782
-4082.42,0.996483,0.390622,2,5,0,4084.13,0.896875,0.899666
-4083.16,0.803523,0.390622,2,7,0,4084.52,0.886435,0.902498
-4082.39,0.825353,0.390622,3,9,0,4084.21,0.902679,0.899646
-4082.61,0.886625,0.390622,4,15,0,4083.89,0.905695,0.899237
-4082.61,0.384046,0.390622,1,3,0,4086.3,0.905695,0.899237
-4083.48,0.992943,0.390622,4,15,0,4083.66,0.915193,0.896288
-4082.38,0.94778,0.390622,2,5,0,4084.72,0.902636,0.899611
-4082.9,0.922232,0.390622,2,7,0,4083.12,0.89366,0.899501
-4082.39,0.923346,0.390622,2,7,0,4083.6,0.902233,0.898446
-4083.64,0.873526,0.390622,2,5,0,4084.43,0.916573,0.894953
-4082.97,0.994482,0.390622,3,7,0,4083.87,0.908299,0.895901
-4082.63,0.977374,0.390622,3,15,0,4083.44,0.891626,0.901232
-4082.63,0.846153,0.390622,1,1,0,4083.04,0.891626,0.901232
-4082.4,0.99876,0.390622,2,7,0,4083.31,0.903641,0.899206
-4082.33,0.981654,0.390622,2,7,0,4083.84,0.896187,0.900633
-4084.32,0.717629,0.390622,2,7,0,4087.32,0.917982,0.896815
-4084.42,1,0.390622,2,3,0,4084.85,0.912223,0.893055
-4083.94,1,0.390622,2,3,0,4084.36,0.913848,0.893592
-4082.85,0.913543,0.390622,3,11,0,4084.89,0.890485,0.9037
-4083.99,0.984279,0.390622,3,7,0,4084.09,0.881017,0.906167
-4086.11,0.702233,0.390622,2,3,0,4087.01,0.870824,0.908332
-4085.92,0.98677,0.390622,2,3,0,4086.39,0.871451,0.907754
-4084.58,0.646136,0.390622,3,15,0,4089.68,0.917336,0.897636
-4082.99,1,0.390622,2,3,0,4084.29,0.90851,0.895825
-4082.73,0.950648,0.390622,2,7,0,4086.67,0.889482,0.902395
-4082.51,0.995523,0.390622,2,5,0,4083.11,0.892753,0.901208
-4082.51,0.981818,0.390622,3,15,0,4082.98,0.902767,0.900177
-4082.65,0.962543,0.390622,1,1,0,4082.7,0.902757,0.900573
-4082.85,0.9935,0.390622,2,7,0,4083.68,0.888506,0.902382
-4086.27,0.322258,0.390622,2,3,0,4087.69,0.896499,0.906342
-4085.97,1,0.390622,2,3,0,4087,0.895992,0.906251
-4082.85,0.994525,0.390622,2,5,0,4086.61,0.896506,0.898612
-4083.18,0.98926,0.390622,2,7,0,4084.54,0.890448,0.904483
-4083.88,0.832211,0.390622,2,7,0,4086.49,0.897399,0.896821
-4082.45,0.862039,0.390622,2,3,0,4084.98,0.901246,0.898305
-4082.47,0.999883,0.390622,2,3,0,4082.48,0.904667,0.899136
-4082.79,0.941305,0.390622,1,3,0,4082.81,0.905677,0.899808
-4082.71,0.655156,0.390622,2,3,0,4086.09,0.90659,0.896752
-4083.79,0.853083,0.390622,2,3,0,4084,0.910905,0.899475
-4082.64,0.988518,0.390622,2,3,0,4083.96,0.9079,0.897226
-4084.52,0.66885,0.390622,4,15,0,4087.06,0.879735,0.903367
-4083.33,1,0.390622,2,3,0,4084.15,0.88423,0.904063
-4082.34,0.971447,0.390622,3,11,0,4085.56,0.902191,0.898779
-4082.92,0.848238,0.390622,1,3,0,4083.17,0.904652,0.900504
-4082.84,1,0.390622,1,1,0,4083.03,0.904552,0.900366
-4082.86,0.86547,0.390622,2,7,0,4084.65,0.893312,0.899718
-4082.36,1,0.390622,2,3,0,4082.79,0.895222,0.900904
-4082.97,0.923992,0.390622,4,15,0,4083.46,0.889134,0.904075
-4082.93,1,0.390622,1,1,0,4082.98,0.888497,0.903877
-4082.51,0.969382,0.390622,3,7,0,4083.09,0.893492,0.90231
-4082.84,0.969358,0.390622,3,7,0,4082.94,0.888284,0.902957
-4082.38,0.945637,0.390622,2,5,0,4083.48,0.895942,0.900216
-4082.44,0.986966,0.390622,1,1,0,4082.45,0.895262,0.900238
-4082.29,0.996671,0.390622,2,7,0,4082.47,0.899058,0.900134
-4082.4,0.997722,0.390622,3,9,0,4082.43,0.89421,0.901525
-4083.94,0.90056,0.390622,2,7,0,4085.9,0.917494,0.893854
-4085,0.918312,0.390622,2,3,0,4085.2,0.919445,0.891777
-4084.96,0.888196,0.390622,3,7,0,4086.14,0.919046,0.891833
-4084.67,0.989048,0.390622,2,3,0,4085.31,0.91605,0.892362
-4083.83,0.916253,0.390622,3,7,0,4085.59,0.909318,0.900179
-4082.49,0.987761,0.390622,4,15,0,4084.21,0.897986,0.899008
-4082.99,0.867259,0.390622,1,1,0,4083,0.896174,0.898451
-4084.06,0.973416,0.390622,3,7,0,4084.68,0.918924,0.894072
-4085.47,0.604781,0.390622,1,3,0,4087.19,0.90925,0.892456
-4082.84,1,0.390622,2,3,0,4085.46,0.910207,0.896721
-4082.35,0.972571,0.390622,3,9,0,4083.53,0.901596,0.899855
-4082.45,0.982976,0.390622,2,7,0,4083.97,0.89545,0.901884
-4082.7,0.922843,0.390622,3,7,0,4082.98,0.894436,0.902861
-4082.61,0.812765,0.390622,2,3,0,4084.04,0.892351,0.902786
-4083.17,0.865981,0.390622,2,3,0,4083.89,0.888613,0.904617
-4083.48,0.826898,0.390622,1,3,0,4084.55,0.896021,0.903889
-4083.48,0.691673,0.390622,1,3,0,4085.55,0.896021,0.903889
-4082.94,1,0.390622,1,1,0,4083.38,0.895173,0.903242
-4082.71,0.828185,0.390622,2,7,0,4084.44,0.901282,0.90121
-4083.61,0.917495,0.390622,2,7,0,4083.69,0.889274,0.900006
-4083.16,0.908809,0.390622,2,7,0,4086.35,0.889974,0.904495
-4082.95,0.991648,0.390622,3,7,0,4083.59,0.891364,0.903886
-4082.77,0.972724,0.390622,1,3,0,4083.4,0.895165,0.902913
-4082.62,0.997085,0.390622,1,3,0,4082.88,0.891187,0.902713
-4083.73,0.843539,0.390622,2,3,0,4084.11,0.890414,0.905358
-4083.2,1,0.390622,3,7,0,4083.59,0.888929,0.904664
-4083.17,1,0.390622,2,3,0,4083.3,0.88546,0.903958
-4082.55,0.959413,0.390622,3,11,0,4083.51,0.906695,0.897599
-4083.3,0.977315,0.390622,2,7,0,4083.52,0.914182,0.895686
-4084.35,0.965743,0.390622,2,3,0,4084.51,0.920739,0.89388
-4082.97,0.960956,0.390622,3,7,0,4085.83,0.911308,0.896213
-4082.96,0.977679,0.390622,2,3,0,4083.26,0.910798,0.896072
-4084.94,0.549236,0.390622,2,7,0,4087.36,0.893371,0.896985
-4085.36,1,0.390622,2,7,0,4085.94,0.895282,0.905964
-4084.04,1,0.390622,1,1,0,4085.13,0.892198,0.905412
-4083.36,1,0.390622,3,11,0,4084.29,0.912112,0.8981
-4082.71,0.996019,0.390622,3,11,0,4083.47,0.894806,0.902839
-4082.44,0.947893,0.390622,2,7,0,4083.93,0.89584,0.899952
-4083.49,0.680584,0.390622,2,7,0,4086.68,0.909653,0.899537
-4084.34,0.943179,0.390622,2,3,0,4084.51,0.912314,0.899622
-4082.45,0.988383,0.390622,2,7,0,4084.26,0.899356,0.89876
-4082.8,0.905995,0.390622,1,1,0,4082.8,0.897976,0.898251
-4083.9,0.724767,0.390622,1,1,0,4083.94,0.894866,0.897579
-4086.67,0.804389,0.390622,3,9,0,4089.14,0.929804,0.893217
-4087.01,0.946829,0.390622,2,3,0,4088.05,0.931976,0.891504
-4085.77,0.968605,0.390622,1,3,0,4087.82,0.925601,0.891036
-4086.23,0.967299,0.390622,2,3,0,4086.47,0.929096,0.891645
-4087.14,0.900391,0.390622,2,3,0,4087.5,0.925758,0.889016
-4085.26,0.986826,0.390622,2,3,0,4087.24,0.924214,0.891929
-4085.64,0.963052,0.390622,2,3,0,4086.25,0.926698,0.892162
-4084.49,0.937792,0.390622,3,11,0,4086.86,0.878459,0.906953
-4082.3,0.996374,0.390622,2,5,0,4084.93,0.897642,0.900429
-4082.87,0.860708,0.390622,1,3,0,4082.98,0.895022,0.899067
-4083.58,0.723796,0.390622,2,7,0,4086.45,0.897105,0.903758
-4082.48,1,0.390622,2,3,0,4083.45,0.895587,0.902018
-4082.92,0.902343,0.390622,3,7,0,4083.35,0.892066,0.903728
-4082.37,0.884929,0.390622,2,3,0,4083.62,0.895116,0.90131
-4083.69,0.721875,0.390622,2,7,0,4085.98,0.913363,0.898153
-4082.6,0.905508,0.390622,2,5,0,4084.4,0.906516,0.898775
-4083.38,0.788538,0.390622,2,3,0,4084.15,0.911333,0.898544
-4083.48,0.997977,0.390622,3,7,0,4084.1,0.913721,0.894599
-4084.31,0.92006,0.390622,2,3,0,4084.38,0.918727,0.896309
-4083.04,0.937424,0.390622,3,7,0,4084.9,0.912007,0.896875
-4083.07,1,0.390622,3,7,0,4083.15,0.90978,0.895574
-4084.61,0.674833,0.390622,1,3,0,4085.29,0.902123,0.894792
-4082.63,1,0.390622,2,3,0,4084.42,0.904722,0.899778
-4083.48,0.997083,0.390622,3,7,0,4083.6,0.910428,0.894629
-4082.54,0.999457,0.390622,3,11,0,4083.83,0.90116,0.900831
-4082.34,0.977101,0.390622,1,3,0,4082.69,0.896976,0.900028
-4082.41,0.989603,0.390622,2,7,0,4082.59,0.898442,0.899164
-4082.88,0.953245,0.390622,2,5,0,4083.08,0.907962,0.899017
-4082.89,0.99513,0.390622,2,3,0,4083.01,0.901226,0.897216
-4082.61,0.948018,0.390622,2,7,0,4083.3,0.900745,0.901154
-4082.78,0.999808,0.390622,2,7,0,4082.91,0.902691,0.897099
-4082.78,0.192604,0.390622,1,3,0,4090.6,0.902691,0.897099
-4083.35,0.980924,0.390622,3,7,0,4083.96,0.910439,0.894893
-4083.1,0.96731,0.390622,3,7,0,4084.68,0.901378,0.896805
-4083.38,0.998653,0.390622,4,15,0,4083.77,0.905683,0.895454
-4083.12,0.900114,0.390622,2,7,0,4085.47,0.890773,0.904313
-4084.82,0.972597,0.390622,4,15,0,4086.43,0.875955,0.90633
-4085.19,0.742627,0.390622,3,7,0,4087.37,0.875265,0.907936
-4083.22,0.948478,0.390622,2,3,0,4085.65,0.885194,0.904261
-4083.02,0.839876,0.390622,2,3,0,4084.08,0.887267,0.902434
-4084.02,0.986291,0.390622,2,3,0,4084.17,0.884128,0.906491
-4084.95,0.898356,0.390622,2,3,0,4084.95,0.886405,0.907422
-4084.71,0.774909,0.390622,2,3,0,4085.95,0.876848,0.905342
-4083.93,0.977573,0.390622,4,15,0,4085.38,0.917014,0.89651
-4084.09,0.990506,0.390622,3,7,0,4085.57,0.918701,0.893751
-4083.38,0.783178,0.390622,2,3,0,4085.76,0.914536,0.895255
-4083.15,0.995783,0.390622,2,3,0,4083.43,0.913091,0.896018
-4082.98,1,0.390622,2,3,0,4083.17,0.910775,0.895954
-4083.11,0.984162,0.390622,2,3,0,4083.15,0.912788,0.896214
-4084.41,0.660515,0.390622,2,3,0,4085.06,0.906682,0.893972
-4084.03,0.883032,0.390622,3,11,0,4088.07,0.887355,0.906217
-4084.78,0.930309,0.390622,2,3,0,4084.88,0.889656,0.906694
-4084.17,1,0.390622,2,3,0,4084.81,0.879367,0.904834
-4083.28,0.911493,0.390622,2,3,0,4084.79,0.898334,0.903042
-4082.38,0.94365,0.390622,2,7,0,4084.42,0.897364,0.899638
-4082.62,0.976855,0.390622,2,7,0,4082.92,0.899018,0.898355
-4082.72,0.969224,0.390622,1,1,0,4082.8,0.898386,0.898288
-4084.77,0.677722,0.390622,2,7,0,4088.02,0.912328,0.892633
-4082.62,1,0.390622,3,7,0,4085.03,0.907812,0.897695
-4082.76,0.976748,0.390622,3,7,0,4082.82,0.908276,0.89842
-4084.03,0.734731,0.390622,2,3,0,4085.11,0.915505,0.897674
-4082.69,0.972379,0.390622,3,11,0,4084.3,0.893455,0.902973
-4082.32,0.985888,0.390622,2,7,0,4083.54,0.90153,0.89909
-4082.46,0.992779,0.390622,2,7,0,4082.67,0.893303,0.901908
-4083.92,0.662976,0.390622,1,3,0,4084.38,0.900996,0.903102
-4082.8,0.834162,0.390622,2,3,0,4085.25,0.891319,0.900758
-4083.67,0.921491,0.390622,2,3,0,4083.71,0.900159,0.903054
-4083.72,0.985803,0.390622,2,3,0,4084.07,0.892838,0.898486
-4082.73,0.986034,0.390622,3,11,0,4084.72,0.90915,0.897416
-4084.76,0.73297,0.390622,2,3,0,4085.34,0.899989,0.895197
-4084.66,0.99332,0.390622,2,7,0,4085.3,0.901859,0.903586
-4082.44,0.955725,0.390622,2,7,0,4085.39,0.903252,0.898047
-4082.78,0.975692,0.390622,4,15,0,4083.37,0.905584,0.896618
-4083.02,0.877352,0.390622,3,7,0,4084.28,0.909089,0.895712
-4083.47,0.956367,0.390622,4,15,0,4083.96,0.892002,0.90472
-4084.49,0.747513,0.390622,1,3,0,4085.89,0.900318,0.903874
-4083.1,1,0.390622,2,7,0,4084.5,0.896139,0.898263
-4083.16,0.999547,0.390622,2,7,0,4083.54,0.908909,0.899241
-4082.35,0.983636,0.390622,3,11,0,4083.4,0.902537,0.898739
-4082.41,0.997495,0.390622,2,3,0,4082.42,0.904344,0.89835
-4083.43,0.763836,0.390622,2,3,0,4083.71,0.898658,0.897026
-4084.92,0.982226,0.390622,2,7,0,4086.29,0.885904,0.907475
-4085.45,0.697229,0.390622,2,3,0,4087.29,0.87687,0.908754
-4084.59,0.915758,0.390622,2,3,0,4085.83,0.880542,0.90749
-4082.62,0.538453,0.390622,3,7,0,4088.63,0.893679,0.902753
-4082.44,0.932051,0.390622,3,11,0,4083.01,0.904292,0.89801
-4082.43,0.918666,0.390622,2,3,0,4082.95,0.904607,0.898228
-4082.72,0.92759,0.390622,3,11,0,4083.7,0.892486,0.900424
-4082.94,0.994117,0.390622,3,7,0,4083.06,0.889511,0.901274
-4083.35,0.971018,0.390622,3,7,0,4083.49,0.904436,0.895749
-4082.77,0.99934,0.390622,4,15,0,4083.59,0.891155,0.903428
-4082.46,0.938439,0.390622,2,7,0,4085.02,0.89545,0.900058
-4082.85,0.989339,0.390622,3,7,0,4083.03,0.888163,0.903194
-4082.72,0.995486,0.390622,3,7,0,4083.41,0.889468,0.902615
-4084.16,0.587277,0.390622,2,3,0,4085.94,0.881789,0.902818
-4082.81,0.950504,0.390622,2,3,0,4084.26,0.891156,0.903557
-4082.65,0.966315,0.390622,2,3,0,4083.27,0.890762,0.90171
-4085,0.946077,0.390622,2,5,0,4086.56,0.877714,0.908043
-4082.3,0.999867,0.390622,4,15,0,4085.1,0.897118,0.900527
-4082.34,0.916326,0.390622,2,3,0,4082.79,0.89577,0.900745
-4082.47,0.928411,0.390622,2,7,0,4082.8,0.897746,0.899161
-4084.59,0.720781,0.390622,2,3,0,4084.81,0.890284,0.898379
-4084.93,0.966497,0.390622,2,3,0,4085.68,0.888013,0.898873
-4083.19,0.987193,0.390622,2,7,0,4085.02,0.894382,0.903847
-4082.79,0.920905,0.390622,2,7,0,4084.49,0.903212,0.89698
-4082.63,0.979312,0.390622,2,7,0,4084.71,0.896176,0.899202
-4082.37,0.960684,0.390622,2,7,0,4082.94,0.901849,0.899924
-4082.31,0.980793,0.390622,2,7,0,4082.54,0.898343,0.900656
-4082.58,0.764009,0.390622,2,7,0,4083.93,0.904057,0.897409
-4083.23,0.886975,0.390622,2,7,0,4083.52,0.905625,0.900692
-4083.36,0.985275,0.390622,2,7,0,4083.67,0.892014,0.899294
-4083.59,0.99153,0.390622,2,7,0,4084.15,0.89421,0.904443
-4083.04,0.990264,0.390622,1,3,0,4083.84,0.887243,0.90414
-4083.51,0.964879,0.390622,2,3,0,4083.65,0.8866,0.905446
-4083.55,0.999713,0.390622,2,3,0,4083.73,0.883275,0.905198
-4084.2,0.684337,0.390622,3,7,0,4085.71,0.903446,0.902657
-4082.5,0.968406,0.390622,2,3,0,4084.6,0.892465,0.901998
-4082.64,0.989997,0.390622,4,15,0,4082.91,0.891074,0.902847
-4082.49,0.984302,0.390622,3,11,0,4082.98,0.905764,0.89848
-4082.29,0.995096,0.390622,2,5,0,4082.68,0.899938,0.899809
-4082.8,0.900203,0.390622,3,9,0,4083.41,0.899306,0.901988
-4082.74,0.92128,0.390622,2,3,0,4083.67,0.889346,0.902417
-4083.88,0.838573,0.390622,2,7,0,4085.27,0.889176,0.905761
-4083.43,1,0.390622,4,15,0,4084.14,0.907626,0.895055
-4082.63,0.950638,0.390622,3,7,0,4083.75,0.904767,0.897146
-4082.36,0.999501,0.390622,2,7,0,4082.76,0.902313,0.89964
-4082.43,0.94221,0.390622,2,3,0,4082.74,0.900043,0.898665
-4083.39,0.886169,0.390622,2,3,0,4083.46,0.907806,0.900119
-4085.1,0.652233,0.390622,1,1,0,4085.15,0.911131,0.900904
-4083.09,0.998317,0.390622,1,3,0,4085.33,0.910934,0.897999
-4083.4,0.949144,0.390622,2,7,0,4084.83,0.891966,0.899246
-4083.04,0.997341,0.390622,2,7,0,4085.46,0.912109,0.896717
-4083.36,0.933716,0.390622,2,3,0,4083.46,0.907666,0.895173
-4083.58,0.840135,0.390622,3,7,0,4085.67,0.910465,0.894463
-4082.86,1,0.390622,2,3,0,4083.49,0.910438,0.897096
-4083.23,0.956108,0.390622,3,7,0,4083.43,0.913561,0.896472
-4082.94,0.980139,0.390622,2,7,0,4083.57,0.903917,0.896544
-4082.48,0.999578,0.390622,3,9,0,4082.89,0.894629,0.900326
-4082.29,0.997069,0.390622,2,5,0,4082.56,0.899803,0.899917
-4082.29,0.999967,0.390622,2,7,0,4082.29,0.898981,0.899886
-4082.29,0.658543,0.390622,1,3,0,4083.82,0.898981,0.899886
